DRG Definition,Provider State,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",PA,1463,23616.11141,5156.478469,3990.161312
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",RI,86,18242.89535,5945.5,4797.965116
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",SC,292,20113.85616,4874.513699,3593.308219
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",SD,73,15023.06849,5218.39726,4108.780822
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",TN,597,16483.64657,4311.309883,3272.768844
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",TX,1630,22541.90798,4931.450307,3805.244785
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",UT,91,13778.93407,5154,3344.989011
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",VA,669,14987.43946,4687.786248,3503.15994
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",VT,50,12992.5,6092.66,4758.6
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",WA,316,19531.14557,5250.946203,4209.107595
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",WI,480,15463.51458,4918.102083,3698.916667
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",WV,211,12631.45024,4827.815166,3619.7109
"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",WY,48,15939.47917,6507.4375,5427.833333
602 - CELLULITIS W MCC,AK,24,51939.08333,16767.95833,16146.75
602 - CELLULITIS W MCC,AL,450,32561.40667,8644.822222,7172.264444
602 - CELLULITIS W MCC,AR,241,24288.99585,8364.522822,7334.813278
602 - CELLULITIS W MCC,AZ,427,36581.44028,10397.51522,9210.711944
602 - CELLULITIS W MCC,CA,2292,62106.06501,12801.89834,11799.71204
602 - CELLULITIS W MCC,CO,200,41358.885,10445.725,9179
602 - CELLULITIS W MCC,CT,414,33249.06522,12109.42029,10820.54106
602 - CELLULITIS W MCC,DC,71,44861.67606,15243.01408,14377.1831
602 - CELLULITIS W MCC,DE,106,20520.14151,9703.537736,8273.90566
602 - CELLULITIS W MCC,FL,1853,46837.72747,9100.32272,8123.384781
602 - CELLULITIS W MCC,GA,700,30975.94429,9213.275714,8194.165714
602 - CELLULITIS W MCC,HI,98,40511.91837,15319.57143,13008.05102
602 - CELLULITIS W MCC,IA,254,27164.20472,9262.228346,8176.795276
602 - CELLULITIS W MCC,ID,61,22881.21311,8891.704918,7518.934426
602 - CELLULITIS W MCC,IL,1514,35401.29392,10278.7074,8837.503303
602 - CELLULITIS W MCC,IN,669,29123.73692,9376.152466,8299.593423
602 - CELLULITIS W MCC,KS,216,29073.69907,8658.986111,7489.810185
602 - CELLULITIS W MCC,KY,471,25405.89172,9048.861996,7999.152866
602 - CELLULITIS W MCC,LA,478,28628.46862,8806.84728,7734.619247
602 - CELLULITIS W MCC,MA,758,18195.21504,12276.80871,11107.81926
602 - CELLULITIS W MCC,MD,485,13006.49897,12234.39175,11367.49278
602 - CELLULITIS W MCC,ME,118,21836.39831,9768.576271,8656.991525
602 - CELLULITIS W MCC,MI,1252,23167.69808,10131.79313,9115.071086
602 - CELLULITIS W MCC,MN,321,27192.62305,10481.85981,9065.813084
602 - CELLULITIS W MCC,MO,610,30666.46885,9324.239344,8078.92623
602 - CELLULITIS W MCC,MS,318,31215.03459,8922.418239,7763.358491
602 - CELLULITIS W MCC,MT,48,24674.125,9201.833333,8342.354167
602 - CELLULITIS W MCC,NC,905,26975.85525,10003.51492,9061.58011
602 - CELLULITIS W MCC,ND,46,23327.04348,10170.65217,9403.608696
602 - CELLULITIS W MCC,NE,146,28756.0137,9874.856164,8095.883562
602 - CELLULITIS W MCC,NH,117,28102.13675,10281.67521,8232.521368
602 - CELLULITIS W MCC,NJ,1067,71626.41518,11087.68041,10111.21837
602 - CELLULITIS W MCC,NM,139,32707.33094,10288.81295,9369.956835
602 - CELLULITIS W MCC,NV,168,58115.13095,11027.76786,9197.857143
602 - CELLULITIS W MCC,NY,1741,38136.9575,13238.36014,12155.79265
602 - CELLULITIS W MCC,OH,1108,27623.61733,9261.688628,8188.140794
602 - CELLULITIS W MCC,OK,288,33890.66319,9282.6875,8386.979167
602 - CELLULITIS W MCC,OR,161,26903.74534,10241.13665,9100.664596
602 - CELLULITIS W MCC,PA,1270,40552.67402,9792.711024,8740.006299
602 - CELLULITIS W MCC,RI,91,35620.28571,11311.2967,10531.02198
602 - CELLULITIS W MCC,SC,395,38729.73165,10301.21266,8327.225316
602 - CELLULITIS W MCC,SD,76,30792.27632,10105.47368,8986.368421
602 - CELLULITIS W MCC,TN,737,30987.40706,9017.909091,7848.848033
602 - CELLULITIS W MCC,TX,2223,41273.30139,9761.17094,8605.528565
602 - CELLULITIS W MCC,UT,70,24182.21429,8965.9,7475.9
602 - CELLULITIS W MCC,VA,680,29125.75735,9529.252941,8537.022059
602 - CELLULITIS W MCC,VT,37,19547.45946,12758.51351,9371.72973
602 - CELLULITIS W MCC,WA,454,29110.29075,10204.11013,9103.707048
602 - CELLULITIS W MCC,WI,424,24994.13443,9793.570755,8696.141509
602 - CELLULITIS W MCC,WV,195,20657.69744,8847.374359,8080.974359
602 - CELLULITIS W MCC,WY,18,26936.55556,12339.22222,11762.55556
603 - CELLULITIS W/O MCC,AK,153,24760.54248,9274.235294,7536.614379
603 - CELLULITIS W/O MCC,AL,2882,18341.00902,5047.372658,3690.1322
603 - CELLULITIS W/O MCC,AR,1487,14744.84802,4897.149966,3892.321453
603 - CELLULITIS W/O MCC,AZ,2213,21405.12788,5928.339358,4704.265703
603 - CELLULITIS W/O MCC,CA,10403,37542.91858,7410.627127,6266.023455
603 - CELLULITIS W/O MCC,CO,1106,23185.78933,5832.619349,4545.015371
603 - CELLULITIS W/O MCC,CT,2186,18219.75526,6868.024703,5653.697621
603 - CELLULITIS W/O MCC,DC,379,21601.32454,7877.395778,6687.277045
603 - CELLULITIS W/O MCC,DE,521,12278.55854,6174.946257,4931.209213
603 - CELLULITIS W/O MCC,FL,10496,26939.47685,5358.374905,4205.289158
603 - CELLULITIS W/O MCC,GA,3230,18426.37647,5383.441486,4179.319505
603 - CELLULITIS W/O MCC,HI,356,22002.87079,8311.516854,7106.227528
603 - CELLULITIS W/O MCC,IA,1320,14095.48333,5318.315152,4131.580303
603 - CELLULITIS W/O MCC,ID,240,15181.61667,5412.1,4373.579167
603 - CELLULITIS W/O MCC,IL,7859,19288.95483,5923.736608,4595.791195
603 - CELLULITIS W/O MCC,IN,3732,17378.92658,5361.837889,4165.420686
603 - CELLULITIS W/O MCC,KS,1214,18689.69605,5291.413509,4080.186161
603 - CELLULITIS W/O MCC,KY,2787,14732.27485,5192.176175,4069.274489
603 - CELLULITIS W/O MCC,LA,2735,17534.94004,5256.380622,4104.1883
603 - CELLULITIS W/O MCC,MA,4697,11206.96487,7216.977645,6188.989142
603 - CELLULITIS W/O MCC,MD,3395,8004.860677,7559.460677,6435.795582
603 - CELLULITIS W/O MCC,ME,580,13706.67414,5686.251724,4670.810345
603 - CELLULITIS W/O MCC,MI,5959,13453.36113,5863.939587,4836.142474
603 - CELLULITIS W/O MCC,MN,1927,15920.94292,6106.38246,4918.898806
603 - CELLULITIS W/O MCC,MO,3327,16936.66847,5392.271716,4219.775774
603 - CELLULITIS W/O MCC,MS,1759,18255.34395,5079.951677,3968.132462
603 - CELLULITIS W/O MCC,MT,305,14353.64918,5425.206557,4316.898361
603 - CELLULITIS W/O MCC,NC,4005,14910.33059,5670.182772,4585.502871
603 - CELLULITIS W/O MCC,ND,302,10919.75828,5590.102649,4540.225166
603 - CELLULITIS W/O MCC,NE,737,16790.37313,5663.301221,4464.426052
603 - CELLULITIS W/O MCC,NH,670,15342.49254,5658.055224,4607.968657
603 - CELLULITIS W/O MCC,NJ,6025,42635.70705,6374.445975,5270.56332
603 - CELLULITIS W/O MCC,NM,678,17832.71976,6289.147493,5112.713864
603 - CELLULITIS W/O MCC,NV,823,33956.8469,5950.185905,4791.360875
603 - CELLULITIS W/O MCC,NY,9928,22377.76289,7444.218977,6299.051168
603 - CELLULITIS W/O MCC,OH,6144,14780.86784,5349.217448,4272.5
603 - CELLULITIS W/O MCC,OK,1802,17184.20866,5444.787458,4283.831299
603 - CELLULITIS W/O MCC,OR,774,15871.3708,6120.23385,4909.547804
603 - CELLULITIS W/O MCC,PA,7091,22535.37752,5798.615005,4619.8044
603 - CELLULITIS W/O MCC,RI,548,16770.35584,6464.514599,5307.405109
603 - CELLULITIS W/O MCC,SC,1988,22552.47082,5633.354628,4326.981891
603 - CELLULITIS W/O MCC,SD,426,18552.15493,5943.122066,4818.194836
603 - CELLULITIS W/O MCC,TN,3362,16714.68352,5066.983938,3842.37329
603 - CELLULITIS W/O MCC,TX,10266,22846.55913,5656.161309,4473.241672
603 - CELLULITIS W/O MCC,UT,354,14165.10734,5624.40678,4170.076271
603 - CELLULITIS W/O MCC,VA,3657,17447.82199,5473.384468,4265.88816
603 - CELLULITIS W/O MCC,VT,237,12154.48945,6998.814346,6096.434599
603 - CELLULITIS W/O MCC,WA,1999,19848.41321,6133.076538,4858.949975
603 - CELLULITIS W/O MCC,WI,2140,15971.6243,5770.957009,4487.859813
603 - CELLULITIS W/O MCC,WV,1379,10862.14068,5185.348803,4165.817984
603 - CELLULITIS W/O MCC,WY,169,17615.13609,8328.224852,5594.426036
638 - DIABETES W CC,AK,40,23153.725,8737.45,7440.075
638 - DIABETES W CC,AL,1225,18459.19184,4946.134694,3730.002449
638 - DIABETES W CC,AR,581,15291.06713,4895.122203,3909.061962
638 - DIABETES W CC,AZ,672,24575.32292,5966.21875,4879.026786
638 - DIABETES W CC,CA,3760,39283.46144,7335.729787,6470.856649
638 - DIABETES W CC,CO,442,23731,5815.902715,4646.21267
638 - DIABETES W CC,CT,578,20659.94637,6697.017301,5788.899654
638 - DIABETES W CC,DC,228,23760.17544,7992.929825,7018.798246
638 - DIABETES W CC,DE,230,14971.47826,6332.691304,4946.104348
638 - DIABETES W CC,FL,3568,28196.70263,5231.016536,4288.491312
638 - DIABETES W CC,GA,1732,17555.63106,5376.290993,4282.688799
638 - DIABETES W CC,HI,85,17909.25882,7669.764706,6460.164706
638 - DIABETES W CC,IA,434,14707.31336,5152.523041,4132.543779
638 - DIABETES W CC,ID,111,16145.63964,5747.63964,4186.891892
638 - DIABETES W CC,IL,2736,21424.40863,5970.04788,4884.578582
638 - DIABETES W CC,IN,1392,18270.09411,5390.548851,4305.997845
638 - DIABETES W CC,KS,409,20879.00978,5287.579462,3993.601467
638 - DIABETES W CC,KY,958,15891.31315,5143.138831,4159.212944
638 - DIABETES W CC,LA,1036,17619.53089,5146.188224,4213.27027
638 - DIABETES W CC,MA,1387,12591.79957,7166.174477,6210.160779
638 - DIABETES W CC,MD,1303,8692.548734,8184.169609,7255.950883
638 - DIABETES W CC,ME,204,14711.87255,5560.735294,4542.47549
638 - DIABETES W CC,MI,2226,14683.74978,6033.879155,5144.96451
638 - DIABETES W CC,MN,568,17880.49472,6014.565141,4960.889085
638 - DIABETES W CC,MO,1158,18854.12003,5382.217617,4408.253022
638 - DIABETES W CC,MS,818,18350.07946,4983.660147,4074.437653
638 - DIABETES W CC,MT,80,13509.6375,5317.9375,4383.875
638 - DIABETES W CC,NC,2185,15266.51991,5517.919451,4553.872311
638 - DIABETES W CC,ND,88,11607.40909,5414.897727,4386.795455
638 - DIABETES W CC,NE,181,18240.9337,5505.20442,4486.607735
638 - DIABETES W CC,NH,181,17751.32597,5668.149171,4568.104972
638 - DIABETES W CC,NJ,1888,48225.14354,6406.900953,5458.28125
638 - DIABETES W CC,NM,320,18850.625,6137.0875,5219.909375
638 - DIABETES W CC,NV,379,39658.74142,6131.968338,4985.14248
638 - DIABETES W CC,NY,3759,22600.87523,7974.903698,6968.213621
638 - DIABETES W CC,OH,2278,17679.54126,5372.682616,4447.885426
638 - DIABETES W CC,OK,821,18692.13276,5191.242387,4294.420219
638 - DIABETES W CC,OR,285,17174.61053,6022.014035,4782.870175
638 - DIABETES W CC,PA,2264,26749.51237,5975.170495,4868.859982
638 - DIABETES W CC,RI,166,17542,6256.620482,5262.283133
638 - DIABETES W CC,SC,1119,20701.26988,5320.588025,4229.965147
638 - DIABETES W CC,SD,100,18957.14,5676,4664.67
638 - DIABETES W CC,TN,1309,17120.65011,4979.541635,3996.281895
638 - DIABETES W CC,TX,4015,25636.15542,5587.646077,4532.2533
638 - DIABETES W CC,UT,163,13904.73006,5316.93865,4066.552147
638 - DIABETES W CC,VA,1529,16598.30412,5262.396991,4207.279267
638 - DIABETES W CC,VT,74,15634.64865,7034.810811,5957.337838
638 - DIABETES W CC,WA,661,20302.97277,5842.526475,4938.24357
638 - DIABETES W CC,WI,714,17297.16387,5617.187675,4452.521008
638 - DIABETES W CC,WV,588,12375.44218,5118.641156,4250.75
638 - DIABETES W CC,WY,52,18695.92308,7979.884615,5046.5
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AK,45,26443.2,11387.17778,10594.55556
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AL,1251,27478.66347,6766.545164,5770.627498
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AR,696,22058.20833,6845.346264,5833.527299
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",AZ,1095,28705.95068,7981.378995,7176.89589
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",CA,5254,50153.1555,10252.84145,9378.06871
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",CO,576,33233.82292,8453.180556,7025.729167
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",CT,741,29396.9892,9648.437247,8631.663968
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",DC,380,30699.78684,10827.20526,9831.531579
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",DE,224,19142.29911,8520.40625,7189.383929
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",FL,3619,34736.33048,7222.46919,6326.142305
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",GA,2324,23918.22762,7412.78012,6606.434165
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",HI,139,24526.21583,9780.021583,8864.690647
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",IA,467,20825.2591,7144.608137,6167.197002
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ID,170,21248.54706,7774.247059,7002.723529
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",IL,3160,28355.61994,8170.722785,7160.068987
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",IN,1634,23409.27417,7480.523256,6442.818237
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",KS,557,26277.12926,6978.574506,6046.005386
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",KY,1159,21797.43054,7065.85591,6279.320966
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",LA,1281,25309.58002,7140.330991,6271.405933
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MA,1331,18283.3148,9916.13148,9100.456048
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MD,1444,11097.70568,10443.01593,9680.627424
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ME,190,19538.81053,8018.763158,7120.978947
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MI,2620,19645.46031,8242.729008,7490.019847
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MN,814,23465.42138,8551.203931,7585.636364
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MO,1508,24386.78249,7421.715517,6585.360743
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MS,889,23460.65129,6990.618673,6130.453318
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",MT,76,20868.65789,7690.684211,6721.197368
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NC,2145,19855.05688,7693.941259,6915.185082
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",ND,123,16406.21138,7499.081301,6567.731707
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NE,256,24102.29297,7648.597656,6467.628906
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NH,146,24438.93151,8011.212329,6991.643836
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NJ,1816,61607.16189,8976.720264,8192.47467
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NM,286,23268.0035,8209.625874,7366.29021
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NV,399,49773.69925,8300.140351,7423.609023
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NY,3754,31747.94406,10926.74054,10014.06819
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",OH,2477,23263.01655,7335.425111,6537.151797
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",OK,847,23765.21133,7060.40732,6187.825266
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",OR,465,21728.17419,8663.937634,7267.247312
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",PA,2330,36991.51631,8383.361373,7425.267382
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",RI,101,24263.9505,8518.792079,7669.831683
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",SC,1258,29773.49046,7475.601749,6625.755167
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",SD,102,24096.5098,7582.45098,6660.372549
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",TN,1556,24817.58226,6829.970437,5965.687018
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",TX,6053,32286.48604,7658.558731,6811.459937
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",UT,250,17457.144,7819.136,6240.032
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",VA,1558,22607.77214,7274.840822,6339.901797
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",VT,52,14633.34615,9340.865385,8309.038462
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WA,1014,27612.53156,8730.322485,7463.813609
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WI,807,21309.67038,7665.924411,6847.078067
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WV,403,19411.45161,7410.300248,6692.672457
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",WY,47,21901.17021,9482.93617,8015.297872
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",AK,161,21227.17391,7283.459627,6308.84472
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",AL,3169,16839.2373,4099.366362,3128.354686
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",AR,1825,13676.6126,4114.543014,3272.742466
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",AZ,1714,21467.04959,5053.392065,3917.663361
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",CA,9008,35077.50022,6183.438388,5217.857127
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",CO,1379,20430.11385,4781.588832,3806.482234
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",CT,1877,18363.11135,5789.036761,4820.426745
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",DC,479,21388.09395,7034.290188,5836.780793
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",DE,420,13296.78333,5154.111905,4089.95
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",FL,8587,24358.2095,4388.131361,3445.464074
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",GA,3518,16057.97442,4505.27203,3579.047186
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",HI,306,16830.65033,6605.284314,5397.70915
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",IA,1164,13457.24828,4467.322165,3511.024914
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",ID,335,13145.60896,4620.928358,3413.101493
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",IL,7986,18334.48911,5026.821187,3962.363261
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",IN,3875,15044.32,4468.172387,3475.397677
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",KS,1276,17052.9279,4384.123041,3356.443574
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",KY,3020,13289.30232,4365.224503,3523.22351
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",LA,2868,14938.32636,4304.58682,3421.9606
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MA,4119,11221.2185,5991.938577,5088.819616
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MD,3579,7473.956412,7043.925678,6141.854708
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",ME,504,12717.88095,4822.944444,3844.301587
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MI,4916,12497.65114,4967.584215,4104.184906
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MN,1966,14655.27009,5172.969481,4124.912004
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MO,3133,16531.54836,4449.499202,3561.487392
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MS,2168,15193.3012,4187.586255,3335.473708
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",MT,271,13177.52399,4685.077491,3588.428044
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NC,4139,13960.81541,4758.804301,3809.186035
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",ND,266,10388.28571,4632.526316,3810.195489
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NE,729,15783.29081,4692.049383,3672.825789
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NH,456,15283.64254,4915.324561,3770.157895
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NJ,4632,38381.10147,5355.973014,4442.792098
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NM,705,16989.1773,5202.161702,4236.011348
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NV,791,29730.76485,5114.635904,3979.817952
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NY,9083,20429.47099,6416.779038,5471.373995
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",OH,5499,14783.62029,4502.06383,3592.73577
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",OK,2624,13632.98552,4400.196265,3461.452363
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",OR,781,13959.47247,5190.770807,4113.911652
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",PA,5751,23358.64145,5077.407929,4120.421492
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",RI,338,15893.91716,5474.491124,4484.727811
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",SC,2438,19650.45652,4582.207957,3584.014356
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",SD,388,15915.69588,4766.280928,3891.541237
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",TN,3283,16079.47548,4147.090466,3233.865062
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",TX,10668,21776.67782,4678.113517,3698.466535
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",UT,491,12225.56008,4780.88391,3589.706721
